codigo_departamento,departamento,codigo_municipio,municipio,anio,poblacion_total
5,Antioquia,5607,Retiro,2008,19857.0
5,Antioquia,5615,Rionegro,2008,112193.0
5,Antioquia,5628,Sabanalarga,2008,8638.0
5,Antioquia,5631,Sabaneta,2008,63563.0
5,Antioquia,5642,Salgar,2008,19420.0
5,Antioquia,5647,San Andrés de Cuerquía,2008,7597.0
5,Antioquia,5649,San Carlos,2008,19345.0
5,Antioquia,5652,San Francisco,2008,5880.0
5,Antioquia,5656,San Jerónimo,2008,13873.0
5,Antioquia,5658,San José de La Montaña,2008,3318.0
5,Antioquia,5659,San Juan de Urabá,2008,17155.0
5,Antioquia,5660,San Luis,2008,13348.0
5,Antioquia,5664,San Pedro de Los Milagros,2008,19565.0
5,Antioquia,5665,San Pedro de Urabá,2008,28244.0
5,Antioquia,5667,San Rafael,2008,16425.0
5,Antioquia,5670,San Roque,2008,20932.0
5,Antioquia,5674,San Vicente,2008,21725.0
5,Antioquia,5679,Santa Bárbara,2008,27790.0
5,Antioquia,5686,Santa Rosa de Osos,2008,32633.0
5,Antioquia,5690,Santo Domingo,2008,13513.0
5,Antioquia,5697,El Santuario,2008,31769.0
5,Antioquia,5736,Segovia,2008,32848.0
5,Antioquia,5756,Sonsón,2008,37557.0
5,Antioquia,5761,Sopetrán,2008,14429.0
5,Antioquia,5789,Támesis,2008,17731.0
5,Antioquia,5790,Tarazá,2008,23166.0
5,Antioquia,5792,Tarso,2008,6399.0
5,Antioquia,5809,Titiribí,2008,11794.0
5,Antioquia,5819,Toledo,2008,5435.0
5,Antioquia,5837,Turbo,2008,108017.0
5,Antioquia,5842,Uramita,2008,7458.0
5,Antioquia,5847,Urrao,2008,29161.0
5,Antioquia,5854,Valdivia,2008,13578.0
5,Antioquia,5856,Valparaíso,2008,7583.0
5,Antioquia,5858,Vegachí,2008,11964.0
5,Antioquia,5861,Venecia,2008,11977.0
5,Antioquia,5873,Vigía del Fuerte,2008,8313.0
5,Antioquia,5885,Yalí,2008,7633.0
5,Antioquia,5887,Yarumal,2008,39083.0
5,Antioquia,5890,Yolombó,2008,22188.0
5,Antioquia,5893,Yondó,2008,15496.0
5,Antioquia,5895,Zaragoza,2008,23822.0
8,Atlántico,8001,Barranquilla,2008,1114090.0
8,Atlántico,8078,Baranoa,2008,53767.0
8,Atlántico,8137,Campo de La Cruz,2008,23514.0
8,Atlántico,8141,Candelaria,2008,13842.0
8,Atlántico,8296,Galapa,2008,46853.0
8,Atlántico,8372,Juan de Acosta,2008,17463.0
8,Atlántico,8421,Luruaco,2008,24779.0
8,Atlántico,8433,Malambo,2008,105711.0
8,Atlántico,8436,Manatí,2008,18511.0
8,Atlántico,8520,Palmar de Varela,2008,24542.0
8,Atlántico,8549,Piojó,2008,5647.0
8,Atlántico,8558,Polonuevo,2008,15712.0
8,Atlántico,8560,Ponedera,2008,20570.0
8,Atlántico,8573,Puerto Colombia,2008,40231.0
8,Atlántico,8606,Repelón,2008,23243.0
8,Atlántico,8634,Sabanagrande,2008,26771.0
8,Atlántico,8638,Sabanalarga,2008,80573.0
8,Atlántico,8675,Santa Lucía,2008,13399.0
8,Atlántico,8685,Santo Tomás,2008,25729.0
8,Atlántico,8758,Soledad,2008,473860.0
8,Atlántico,8770,Suan,2008,11172.0
8,Atlántico,8832,Tubará,2008,14029.0
8,Atlántico,8849,Usiacurí,2008,10356.0
11,"Bogotá, D.C.",11001,"Bogotá, D.C.",2008,6960512.0
13,Bolívar,13001,Cartagena de Indias,2008,871497.0
13,Bolívar,13006,Achí,2008,20664.0
13,Bolívar,13030,Altos del Rosario,2008,9523.0
13,Bolívar,13042,Arenal,2008,7689.0
13,Bolívar,13052,Arjona,2008,61351.0
13,Bolívar,13062,Arroyohondo,2008,8589.0
13,Bolívar,13074,Barranco de Loba,2008,13921.0
13,Bolívar,13140,Calamar,2008,20314.0
13,Bolívar,13160,Cantagallo,2008,6592.0
13,Bolívar,13188,Cicuco,2008,10671.0
13,Bolívar,13212,Córdoba,2008,15073.0
13,Bolívar,13222,Clemencia,2008,13049.0
13,Bolívar,13244,El Carmen de Bolívar,2008,69012.0
13,Bolívar,13248,El Guamo,2008,8064.0
13,Bolívar,13268,El Peñón,2008,9926.0
13,Bolívar,13300,Hatillo de Loba,2008,13323.0
13,Bolívar,13430,Magangué,2008,121616.0
13,Bolívar,13433,Mahates,2008,24982.0
13,Bolívar,13440,Margarita,2008,9734.0
13,Bolívar,13442,María La Baja,2008,41299.0
13,Bolívar,13458,Montecristo,2008,12443.0
13,Bolívar,13468,Mompós,2008,40937.0
13,Bolívar,13473,Morales,2008,18130.0
13,Bolívar,13490,Norosí,2008,4101.0
13,Bolívar,13549,Pinillos,2008,22405.0
13,Bolívar,13580,Regidor,2008,5751.0
13,Bolívar,13600,Río Viejo,2008,11384.0
13,Bolívar,13620,San Cristóbal,2008,7515.0
13,Bolívar,13647,San Estanislao,2008,16712.0
13,Bolívar,13650,San Fernando,2008,11178.0
13,Bolívar,13654,San Jacinto,2008,24481.0
13,Bolívar,13655,San Jacinto del Cauca,2008,7795.0
13,Bolívar,13657,San Juan Nepomuceno,2008,34704.0
13,Bolívar,13667,San Martín de Loba,2008,21428.0
13,Bolívar,13670,San Pablo,2008,24193.0
13,Bolívar,13673,Santa Catalina,2008,12950.0
13,Bolívar,13683,Santa Rosa,2008,18080.0
13,Bolívar,13688,Santa Rosa del Sur,2008,26162.0
13,Bolívar,13744,Simití,2008,14699.0
13,Bolívar,13760,Soplaviento,2008,9927.0
13,Bolívar,13780,Talaigua Nuevo,2008,14771.0
13,Bolívar,13810,Tiquisio,2008,16261.0
13,Bolívar,13836,Turbaco,2008,87257.0
13,Bolívar,13838,Turbaná,2008,14634.0
13,Bolívar,13873,Villanueva,2008,21116.0
13,Bolívar,13894,Zambrano,2008,11600.0
15,Boyacá,15001,Tunja,2008,146463.0
15,Boyacá,15022,Almeida,2008,3962.0
15,Boyacá,15047,Aquitania,2008,15563.0
15,Boyacá,15051,Arcabuco,2008,5292.0
15,Boyacá,15087,Belén,2008,7852.0
15,Boyacá,15090,Berbeo,2008,1774.0
15,Boyacá,15092,Betéitiva,2008,2252.0
15,Boyacá,15097,Boavita,2008,7610.0
15,Boyacá,15104,Boyacá,2008,5130.0
15,Boyacá,15106,Briceño,2008,2543.0
15,Boyacá,15109,Buenavista,2008,4795.0
15,Boyacá,15114,Busbanzá,2008,999.0
15,Boyacá,15131,Caldas,2008,3503.0
15,Boyacá,15135,Campohermoso,2008,3643.0
15,Boyacá,15162,Cerinza,2008,4040.0
15,Boyacá,15172,Chinavita,2008,3438.0
15,Boyacá,15176,Chiquinquirá,2008,49095.0
15,Boyacá,15180,Chiscas,2008,4811.0
15,Boyacá,15183,Chita,2008,10272.0
15,Boyacá,15185,Chitaraque,2008,5887.0
15,Boyacá,15187,Chivatá,2008,2782.0
15,Boyacá,15189,Ciénega,2008,4847.0
15,Boyacá,15204,Cómbita,2008,11682.0
15,Boyacá,15212,Coper,2008,4051.0
15,Boyacá,15215,Corrales,2008,2459.0
15,Boyacá,15218,Covarachía,2008,3470.0
15,Boyacá,15223,Cubará,2008,8200.0
15,Boyacá,15224,Cucaita,2008,3541.0
15,Boyacá,15226,Cuítiva,2008,1906.0
15,Boyacá,15232,Chíquiza,2008,4691.0
15,Boyacá,15236,Chivor,2008,2903.0
15,Boyacá,15238,Duitama,2008,105162.0
15,Boyacá,15244,El Cocuy,2008,5006.0
15,Boyacá,15248,El Espino,2008,3391.0
15,Boyacá,15272,Firavitoba,2008,6302.0
15,Boyacá,15276,Floresta,2008,3609.0
15,Boyacá,15293,Gachantivá,2008,2945.0
15,Boyacá,15296,Gámeza,2008,5075.0
15,Boyacá,15299,Garagoa,2008,16447.0
15,Boyacá,15317,Guacamayas,2008,2150.0
15,Boyacá,15322,Guateque,2008,10360.0
15,Boyacá,15325,Guayatá,2008,4461.0
15,Boyacá,15332,Güicán de La Sierra,2008,4738.0
15,Boyacá,15362,Iza,2008,1789.0
15,Boyacá,15367,Jenesano,2008,6855.0
15,Boyacá,15368,Jericó,2008,4382.0
15,Boyacá,15377,Labranzagrande,2008,3994.0
15,Boyacá,15380,La Capilla,2008,2880.0
15,Boyacá,15401,La Victoria,2008,1521.0
15,Boyacá,15403,La Uvita,2008,5345.0
15,Boyacá,15407,Villa de Leyva,2008,12753.0
15,Boyacá,15425,Macanal,2008,4881.0
15,Boyacá,15442,Maripí,2008,6437.0
15,Boyacá,15455,Miraflores,2008,8844.0
15,Boyacá,15464,Mongua,2008,4947.0
15,Boyacá,15466,Monguí,2008,4666.0
15,Boyacá,15469,Moniquirá,2008,21513.0
15,Boyacá,15476,Motavita,2008,5160.0
15,Boyacá,15480,Muzo,2008,9731.0
15,Boyacá,15491,Nobsa,2008,14104.0
15,Boyacá,15494,Nuevo Colón,2008,5097.0
15,Boyacá,15500,Oicatá,2008,2611.0
15,Boyacá,15507,Otanche,2008,7912.0
15,Boyacá,15511,Pachavita,2008,2766.0
15,Boyacá,15514,Páez,2008,3648.0
15,Boyacá,15516,Paipa,2008,29053.0
15,Boyacá,15518,Pajarito,2008,2576.0
15,Boyacá,15522,Panqueba,2008,1946.0
15,Boyacá,15531,Pauna,2008,8037.0
15,Boyacá,15533,Paya,2008,2497.0
15,Boyacá,15537,Paz de Río,2008,5004.0
15,Boyacá,15542,Pesca,2008,8386.0
15,Boyacá,15550,Pisba,2008,1752.0
15,Boyacá,15572,Puerto Boyacá,2008,41251.0
15,Boyacá,15580,Quípama,2008,4861.0
15,Boyacá,15599,Ramiriquí,2008,9483.0
15,Boyacá,15600,Ráquira,2008,7211.0
15,Boyacá,15621,Rondón,2008,2704.0
15,Boyacá,15632,Saboyá,2008,13170.0
15,Boyacá,15638,Sáchica,2008,4502.0
15,Boyacá,15646,Samacá,2008,16313.0
15,Boyacá,15660,San Eduardo,2008,2131.0
15,Boyacá,15664,San José de Pare,2008,5233.0
15,Boyacá,15667,San Luis de Gaceno,2008,5822.0
15,Boyacá,15673,San Mateo,2008,4954.0
15,Boyacá,15676,San Miguel de Sema,2008,3197.0
15,Boyacá,15681,San Pablo de Borbur,2008,6579.0
15,Boyacá,15686,Santana,2008,7185.0
15,Boyacá,15690,Santa María,2008,4224.0
15,Boyacá,15693,Santa Rosa de Viterbo,2008,12185.0
15,Boyacá,15696,Santa Sofía,2008,3101.0
15,Boyacá,15720,Sativanorte,2008,2758.0
15,Boyacá,15723,Sativasur,2008,1185.0
15,Boyacá,15740,Siachoque,2008,6773.0
15,Boyacá,15753,Soatá,2008,11234.0
15,Boyacá,15755,Socotá,2008,8531.0
15,Boyacá,15757,Socha,2008,8000.0
15,Boyacá,15759,Sogamoso,2008,112382.0
15,Boyacá,15761,Somondoco,2008,3310.0
15,Boyacá,15762,Sora,2008,2894.0
15,Boyacá,15763,Sotaquirá,2008,7776.0
15,Boyacá,15764,Soracá,2008,5580.0
15,Boyacá,15774,Susacón,2008,3011.0
15,Boyacá,15776,Sutamarchán,2008,5495.0
15,Boyacá,15778,Sutatenza,2008,4426.0
15,Boyacá,15790,Tasco,2008,6606.0
15,Boyacá,15798,Tenza,2008,4176.0
15,Boyacá,15804,Tibaná,2008,9267.0
15,Boyacá,15806,Tibasosa,2008,11029.0
15,Boyacá,15808,Tinjacá,2008,2886.0
15,Boyacá,15810,Tipacoque,2008,3685.0
15,Boyacá,15814,Toca,2008,8515.0
15,Boyacá,15816,Togüí,2008,4552.0
15,Boyacá,15820,Tópaga,2008,3558.0
15,Boyacá,15822,Tota,2008,5133.0
15,Boyacá,15832,Tununguá,2008,1580.0
15,Boyacá,15835,Turmequé,2008,6398.0
15,Boyacá,15837,Tuta,2008,7738.0
15,Boyacá,15839,Tutazá,2008,2173.0
15,Boyacá,15842,Úmbita,2008,7779.0
15,Boyacá,15861,Ventaquemada,2008,14118.0
15,Boyacá,15879,Viracachá,2008,3071.0
15,Boyacá,15897,Zetaquira,2008,4833.0
17,Caldas,17001,Manizales,2008,404836.0
17,Caldas,17013,Aguadas,2008,25479.0
17,Caldas,17042,Anserma,2008,37481.0
17,Caldas,17050,Aranzazu,2008,12112.0
17,Caldas,17088,Belalcázar,2008,12230.0
17,Caldas,17174,Chinchiná,2008,50845.0
17,Caldas,17272,Filadelfia,2008,13394.0
17,Caldas,17380,La Dorada,2008,68843.0
17,Caldas,17388,La Merced,2008,7823.0
17,Caldas,17433,Manzanares,2008,21500.0
17,Caldas,17442,Marmato,2008,8470.0
17,Caldas,17444,Marquetalia,2008,14372.0
17,Caldas,17446,Marulanda,2008,3283.0
17,Caldas,17486,Neira,2008,23697.0
17,Caldas,17495,Norcasia,2008,6947.0
17,Caldas,17513,Pácora,2008,17299.0
17,Caldas,17524,Palestina,2008,16992.0
17,Caldas,17541,Pensilvania,2008,23968.0
17,Caldas,17614,Riosucio,2008,43930.0
17,Caldas,17616,Risaralda,2008,12662.0
17,Caldas,17653,Salamina,2008,21896.0
17,Caldas,17662,Samaná,2008,25405.0
17,Caldas,17665,San José,2008,7421.0
17,Caldas,17777,Supía,2008,27296.0
17,Caldas,17867,Victoria,2008,10778.0
17,Caldas,17873,Villamaría,2008,55249.0
17,Caldas,17877,Viterbo,2008,13551.0
18,Caquetá,18001,Florencia,2008,159503.0
18,Caquetá,18029,Albania,2008,6399.0
18,Caquetá,18094,Belén de Los Andaquíes,2008,12354.0
18,Caquetá,18150,Cartagena del Chairá,2008,24489.0
18,Caquetá,18205,Curillo,2008,6990.0
18,Caquetá,18247,El Doncello,2008,20794.0
18,Caquetá,18256,El Paujíl,2008,16950.0
18,Caquetá,18410,La Montañita,2008,14503.0
18,Caquetá,18460,Milán,2008,9341.0
18,Caquetá,18479,Morelia,2008,3641.0
18,Caquetá,18592,Puerto Rico,2008,28984.0
18,Caquetá,18610,San José del Fragua,2008,10509.0
18,Caquetá,18753,San Vicente del Caguán,2008,44926.0
18,Caquetá,18756,Solano,2008,9591.0
18,Caquetá,18785,Solita,2008,7299.0
18,Caquetá,18860,Valparaíso,2008,10119.0
19,Cauca,19001,Popayán,2008,282115.0
19,Cauca,19022,Almaguer,2008,18932.0
19,Cauca,19050,Argelia,2008,23633.0
19,Cauca,19075,Balboa,2008,20125.0
19,Cauca,19100,Bolívar,2008,44143.0
19,Cauca,19110,Buenos Aires,2008,26861.0
19,Cauca,19130,Cajibío,2008,40569.0
19,Cauca,19137,Caldono,2008,32531.0
19,Cauca,19142,Caloto,2008,21907.0
19,Cauca,19212,Corinto,2008,24316.0
19,Cauca,19256,El Tambo,2008,52006.0
19,Cauca,19290,Florencia,2008,5541.0
19,Cauca,19300,Guachené,2008,23254.0
19,Cauca,19318,Guapi,2008,27423.0
19,Cauca,19355,Inzá,2008,25315.0
19,Cauca,19364,Jambaló,2008,14349.0
19,Cauca,19392,La Sierra,2008,11525.0
19,Cauca,19397,La Vega,2008,23139.0
19,Cauca,19418,López de Micay,2008,17390.0
19,Cauca,19450,Mercaderes,2008,20658.0
19,Cauca,19455,Miranda,2008,28758.0
19,Cauca,19473,Morales,2008,31926.0
19,Cauca,19513,Padilla,2008,9848.0
19,Cauca,19517,Páez,2008,35871.0
19,Cauca,19532,Patía,2008,36439.0
19,Cauca,19533,Piamonte,2008,6481.0
19,Cauca,19548,Piendamó - Tunía,2008,36505.0
19,Cauca,19573,Puerto Tejada,2008,40499.0
19,Cauca,19585,Puracé,2008,14746.0
19,Cauca,19622,Rosas,2008,11337.0
19,Cauca,19693,San Sebastián,2008,10389.0
19,Cauca,19698,Santander de Quilichao,2008,98428.0
19,Cauca,19701,Santa Rosa,2008,5850.0
19,Cauca,19743,Silvia,2008,30779.0
19,Cauca,19760,Sotará Paispamba,2008,12406.0
19,Cauca,19780,Suárez,2008,28597.0
19,Cauca,19785,Sucre,2008,9780.0
19,Cauca,19807,Timbío,2008,33558.0
19,Cauca,19809,Timbiquí,2008,23311.0
19,Cauca,19821,Toribío,2008,26113.0
19,Cauca,19824,Totoró,2008,19802.0
19,Cauca,19845,Villa Rica,2008,17928.0
20,Cesar,20001,Valledupar,2008,402539.0
20,Cesar,20011,Aguachica,2008,89990.0
20,Cesar,20013,Agustín Codazzi,2008,53154.0
20,Cesar,20032,Astrea,2008,17918.0
20,Cesar,20045,Becerril,2008,18016.0
20,Cesar,20060,Bosconia,2008,33910.0
20,Cesar,20175,Chimichagua,2008,28533.0
20,Cesar,20178,Chiriguaná,2008,23101.0
20,Cesar,20228,Curumaní,2008,32341.0
20,Cesar,20238,El Copey,2008,27330.0
20,Cesar,20250,El Paso,2008,27703.0
20,Cesar,20295,Gamarra,2008,12928.0
20,Cesar,20310,González,2008,5199.0
20,Cesar,20383,La Gloria,2008,13665.0
20,Cesar,20400,La Jagua de Ibirico,2008,35848.0
20,Cesar,20443,Manaure Balcón del Cesar,2008,8295.0
20,Cesar,20517,Pailitas,2008,16165.0
20,Cesar,20550,Pelaya,2008,16904.0
20,Cesar,20570,Pueblo Bello,2008,20885.0
20,Cesar,20614,Río de Oro,2008,14133.0
20,Cesar,20621,La Paz,2008,23545.0
20,Cesar,20710,San Alberto,2008,21699.0
20,Cesar,20750,San Diego,2008,16506.0
20,Cesar,20770,San Martín,2008,20983.0
20,Cesar,20787,Tamalameque,2008,12966.0
23,Córdoba,23001,Montería,2008,434989.0
23,Córdoba,23068,Ayapel,2008,47737.0
23,Córdoba,23079,Buenavista,2008,19013.0
23,Córdoba,23090,Canalete,2008,14423.0
23,Córdoba,23162,Cereté,2008,93929.0
23,Córdoba,23168,Chimá,2008,15364.0
23,Córdoba,23182,Chinú,2008,43764.0
23,Córdoba,23189,Ciénaga de Oro,2008,54540.0
23,Córdoba,23300,Cotorra,2008,19413.0
23,Córdoba,23350,La Apartada,2008,15883.0
23,Córdoba,23417,Lorica,2008,119389.0
23,Córdoba,23419,Los Córdobas,2008,16026.0
23,Córdoba,23464,Momil,2008,17478.0
23,Córdoba,23466,Montelíbano,2008,67469.0
23,Córdoba,23500,Moñitos,2008,25320.0
23,Córdoba,23555,Planeta Rica,2008,61429.0
23,Córdoba,23570,Pueblo Nuevo,2008,30685.0
23,Córdoba,23574,Puerto Escondido,2008,20129.0
23,Córdoba,23580,Puerto Libertador,2008,34084.0
23,Córdoba,23586,Purísima de La Concepción,2008,15331.0
23,Córdoba,23660,Sahagún,2008,96314.0
23,Córdoba,23670,San Andrés Sotavento,2008,39092.0
23,Córdoba,23672,San Antero,2008,28888.0
23,Córdoba,23675,San Bernardo del Viento,2008,33027.0
23,Córdoba,23678,San Carlos,2008,24288.0
23,Córdoba,23682,San José de Uré,2008,9501.0
23,Córdoba,23686,San Pelayo,2008,49031.0
23,Córdoba,23807,Tierralta,2008,83010.0
23,Córdoba,23815,Tuchín,2008,37337.0
23,Córdoba,23855,Valencia,2008,32246.0
25,Cundinamarca,25001,Agua de Dios,2008,9796.0
25,Cundinamarca,25019,Albán,2008,5316.0
25,Cundinamarca,25035,Anapoima,2008,10476.0
25,Cundinamarca,25040,Anolaima,2008,11821.0
25,Cundinamarca,25053,Arbeláez,2008,12300.0
25,Cundinamarca,25086,Beltrán,2008,1595.0
25,Cundinamarca,25095,Bituima,2008,2328.0
25,Cundinamarca,25099,Bojacá,2008,6529.0
25,Cundinamarca,25120,Cabrera,2008,3921.0
25,Cundinamarca,25123,Cachipay,2008,8175.0
25,Cundinamarca,25126,Cajicá,2008,51553.0
25,Cundinamarca,25148,Caparrapí,2008,12550.0
25,Cundinamarca,25151,Cáqueza,2008,14662.0
25,Cundinamarca,25154,Carmen de Carupa,2008,7086.0
25,Cundinamarca,25168,Chaguaní,2008,3872.0
25,Cundinamarca,25175,Chía,2008,82951.0
25,Cundinamarca,25178,Chipaque,2008,8026.0
25,Cundinamarca,25181,Choachí,2008,9638.0
25,Cundinamarca,25183,Chocontá,2008,16068.0
25,Cundinamarca,25200,Cogua,2008,16009.0
25,Cundinamarca,25214,Cota,2008,20529.0
25,Cundinamarca,25224,Cucunubá,2008,6131.0
25,Cundinamarca,25245,El Colegio,2008,17702.0
25,Cundinamarca,25258,El Peñón,2008,4670.0
25,Cundinamarca,25260,El Rosal,2008,14911.0
25,Cundinamarca,25269,Facatativá,2008,90568.0
25,Cundinamarca,25279,Fómeque,2008,10141.0
25,Cundinamarca,25281,Fosca,2008,5360.0
25,Cundinamarca,25286,Funza,2008,58069.0
25,Cundinamarca,25288,Fúquene,2008,4358.0
25,Cundinamarca,25290,Fusagasugá,2008,92180.0
25,Cundinamarca,25293,Gachalá,2008,5121.0
25,Cundinamarca,25295,Gachancipá,2008,10432.0
25,Cundinamarca,25297,Gachetá,2008,8757.0
25,Cundinamarca,25299,Gama,2008,3128.0
25,Cundinamarca,25307,Girardot,2008,75181.0
25,Cundinamarca,25312,Granada,2008,5046.0
25,Cundinamarca,25317,Guachetá,2008,10869.0
25,Cundinamarca,25320,Guaduas,2008,23371.0
25,Cundinamarca,25322,Guasca,2008,12261.0
25,Cundinamarca,25324,Guataquí,2008,2394.0
25,Cundinamarca,25326,Guatavita,2008,5141.0
25,Cundinamarca,25328,Guayabal de Síquima,2008,3733.0
25,Cundinamarca,25335,Guayabetal,2008,4742.0
25,Cundinamarca,25339,Gutiérrez,2008,3117.0
25,Cundinamarca,25368,Jerusalén,2008,2416.0
25,Cundinamarca,25372,Junín,2008,5985.0
25,Cundinamarca,25377,La Calera,2008,21473.0
25,Cundinamarca,25386,La Mesa,2008,23142.0
25,Cundinamarca,25394,La Palma,2008,9455.0
25,Cundinamarca,25398,La Peña,2008,5893.0
25,Cundinamarca,25402,La Vega,2008,12431.0
25,Cundinamarca,25407,Lenguazaque,2008,8406.0
25,Cundinamarca,25426,Machetá,2008,6237.0
25,Cundinamarca,25430,Madrid,2008,68277.0
25,Cundinamarca,25436,Manta,2008,3947.0
25,Cundinamarca,25438,Medina,2008,8419.0
25,Cundinamarca,25473,Mosquera,2008,73451.0
25,Cundinamarca,25483,Nariño,2008,1911.0
25,Cundinamarca,25486,Nemocón,2008,9404.0
25,Cundinamarca,25488,Nilo,2008,7314.0
25,Cundinamarca,25489,Nimaima,2008,3338.0
25,Cundinamarca,25491,Nocaima,2008,5234.0
25,Cundinamarca,25506,Venecia,2008,3729.0
25,Cundinamarca,25513,Pacho,2008,20963.0
25,Cundinamarca,25518,Paime,2008,4448.0
25,Cundinamarca,25524,Pandi,2008,4111.0
25,Cundinamarca,25530,Paratebueno,2008,5914.0
25,Cundinamarca,25535,Pasca,2008,8084.0
25,Cundinamarca,25572,Puerto Salgar,2008,11924.0
25,Cundinamarca,25580,Pulí,2008,3157.0
25,Cundinamarca,25592,Quebradanegra,2008,4476.0
25,Cundinamarca,25594,Quetame,2008,4666.0
25,Cundinamarca,25596,Quipile,2008,6517.0
25,Cundinamarca,25599,Apulo,2008,6753.0
25,Cundinamarca,25612,Ricaurte,2008,8586.0
25,Cundinamarca,25645,San Antonio del Tequendama,2008,9616.0
25,Cundinamarca,25649,San Bernardo,2008,8424.0
25,Cundinamarca,25653,San Cayetano,2008,4706.0
25,Cundinamarca,25658,San Francisco,2008,7888.0
25,Cundinamarca,25662,San Juan de Rioseco,2008,7848.0
25,Cundinamarca,25718,Sasaima,2008,8702.0
25,Cundinamarca,25736,Sesquilé,2008,8199.0
25,Cundinamarca,25740,Sibaté,2008,23437.0
25,Cundinamarca,25743,Silvania,2008,16964.0
25,Cundinamarca,25745,Simijaca,2008,9527.0
25,Cundinamarca,25754,Soacha,2008,386131.0
25,Cundinamarca,25758,Sopó,2008,16684.0
25,Cundinamarca,25769,Subachoque,2008,13590.0
25,Cundinamarca,25772,Suesca,2008,12331.0
25,Cundinamarca,25777,Supatá,2008,4459.0
25,Cundinamarca,25779,Susa,2008,5441.0
25,Cundinamarca,25781,Sutatausa,2008,4414.0
25,Cundinamarca,25785,Tabio,2008,14846.0
25,Cundinamarca,25793,Tausa,2008,6452.0
25,Cundinamarca,25797,Tena,2008,7340.0
25,Cundinamarca,25799,Tenjo,2008,15102.0
25,Cundinamarca,25805,Tibacuy,2008,3801.0
25,Cundinamarca,25807,Tibirita,2008,2999.0
25,Cundinamarca,25815,Tocaima,2008,13604.0
25,Cundinamarca,25817,Tocancipá,2008,24507.0
25,Cundinamarca,25823,Topaipí,2008,4238.0
25,Cundinamarca,25839,Ubalá,2008,8406.0
25,Cundinamarca,25841,Ubaque,2008,6184.0
25,Cundinamarca,25843,Villa de San Diego de Ubaté,2008,29330.0
25,Cundinamarca,25845,Une,2008,5987.0
25,Cundinamarca,25851,Útica,2008,3888.0
25,Cundinamarca,25862,Vergara,2008,6835.0
25,Cundinamarca,25867,Vianí,2008,3534.0
25,Cundinamarca,25871,Villagómez,2008,1721.0
25,Cundinamarca,25873,Villapinzón,2008,14058.0
25,Cundinamarca,25875,Villeta,2008,20685.0
25,Cundinamarca,25878,Viotá,2008,12275.0
25,Cundinamarca,25885,Yacopí,2008,12923.0
25,Cundinamarca,25898,Zipacón,2008,3758.0
25,Cundinamarca,25899,Zipaquirá,2008,87563.0
27,Chocó,27001,Quibdó,2008,114540.0
27,Chocó,27006,Acandí,2008,11879.0
27,Chocó,27025,Alto Baudó,2008,20578.0
27,Chocó,27050,Atrato,2008,5048.0
27,Chocó,27073,Bagadó,2008,9304.0
27,Chocó,27075,Bahía Solano,2008,8527.0
27,Chocó,27077,Bajo Baudó,2008,22336.0
27,Chocó,27099,Bojayá,2008,9581.0
27,Chocó,27135,El Cantón del San Pablo,2008,5714.0
27,Chocó,27150,Carmen del Darién,2008,8926.0
27,Chocó,27160,Cértegui,2008,6882.0
27,Chocó,27205,Condoto,2008,11056.0
27,Chocó,27245,El Carmen de Atrato,2008,6973.0
27,Chocó,27250,El Litoral del San Juan,2008,13529.0
27,Chocó,27361,Istmina,2008,33256.0
27,Chocó,27372,Juradó,2008,5085.0
27,Chocó,27413,Lloró,2008,9474.0
27,Chocó,27425,Medio Atrato,2008,5441.0
27,Chocó,27430,Medio Baudó,2008,12496.0
27,Chocó,27450,Medio San Juan,2008,9500.0
27,Chocó,27491,Nóvita,2008,8006.0
27,Chocó,27495,Nuquí,2008,11724.0
27,Chocó,27580,Río Iró,2008,7822.0
27,Chocó,27600,Río Quito,2008,4215.0
27,Chocó,27615,Riosucio,2008,33924.0
27,Chocó,27660,San José del Palmar,2008,5041.0
27,Chocó,27745,Sipí,2008,2656.0
27,Chocó,27787,Tadó,2008,15181.0
27,Chocó,27800,Unguía,2008,11296.0
27,Chocó,27810,Unión Panamericana,2008,7444.0
41,Huila,41001,Neiva,2008,318661.0
41,Huila,41006,Acevedo,2008,21497.0
41,Huila,41013,Agrado,2008,8066.0
41,Huila,41016,Aipe,2008,14230.0
41,Huila,41020,Algeciras,2008,21365.0
41,Huila,41026,Altamira,2008,3793.0
41,Huila,41078,Baraya,2008,8244.0
41,Huila,41132,Campoalegre,2008,29612.0
41,Huila,41206,Colombia,2008,8039.0
41,Huila,41244,Elías,2008,3737.0
41,Huila,41298,Garzón,2008,63330.0
41,Huila,41306,Gigante,2008,23339.0
41,Huila,41319,Guadalupe,2008,15831.0
41,Huila,41349,Hobo,2008,6794.0
41,Huila,41357,Íquira,2008,8499.0
41,Huila,41359,Isnos,2008,22064.0
41,Huila,41378,La Argentina,2008,11082.0
41,Huila,41396,La Plata,2008,53242.0
41,Huila,41483,Nátaga,2008,5835.0
41,Huila,41503,Oporapa,2008,10149.0
41,Huila,41518,Paicol,2008,5853.0
41,Huila,41524,Palermo,2008,23199.0
41,Huila,41530,Palestina,2008,9564.0
41,Huila,41548,Pital,2008,12691.0
41,Huila,41551,Pitalito,2008,103301.0
41,Huila,41615,Rivera,2008,20465.0
41,Huila,41660,Saladoblanco,2008,9480.0
41,Huila,41668,San Agustín,2008,29371.0
